start.country,start.city,start.latitude,start.longitude,end.country,end.city,end.latitude,end.longitude,date,journey,number.of.letters
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,12-12-1964,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,30-12-1964,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,10-01-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,03-02-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,25-02-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,17-03-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,02-04-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,08-04-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,25-04-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,05-10-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,31-05-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,25-06-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,30-07-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,18-08-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,13-09-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,28-09-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,02-10-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,10-10-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,08-11-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,19-11-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,21-12-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,28-12-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,12-01-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,27-01-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,04-03-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,24-03-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,21-04-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,16-05-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,13-05-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,12-06-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,20-06-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,04-07-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,25-07-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,15-08-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,30-08-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,15-09-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,18-02-1967,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,24-01-1968,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,28-02-1968,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,30-09-1968,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,27-10-1968,-74.005941 40.712784 -74.005941 40.712784,260
USA,Yellowstone,44.427963,-110.588455,GDR,Zwickau,50.710217,12.473372,20-09-1964,-110.588455 44.427963 -110.588455 44.427963,1
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,14-12-1947,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,01-10-1965,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,GDR,Zwickau,50.710217,12.473372,01-12-1966,-74.005941 40.712784 -74.005941 40.712784,260
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,18-03-1852,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,07-02-1853,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,28-11-1856,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,29-04-1860,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,03-03-1861,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,10-11-1861,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,05-06-1862,-74.742938 40.217053 -74.742938 40.217053,8
USA,Trenton,40.217053,-74.742938,DEU,Mühlhausen,51.209865,10.4571,03-06-1868,-74.742938 40.217053 -74.742938 40.217053,8
DEU,Erfurt,50.984768,11.02988,DEU,Mühlhausen,51.209865,10.4571,07-05-1841,11.02988 50.984768 11.02988 50.984768,2
USA,Perry,36.289486,-97.288098,DEU,Jena,50.927054,11.589237,24-02-1926,-97.288098 36.289486 -97.288098 36.289486,2
USA,Shamrock,35.910069,-96.583905,DEU,Jena,50.927054,11.589237,05-04-1926,-96.583905 35.910069 -96.583905 35.910069,1
USA,Perry,36.289486,-97.288098,DEU,Jena,50.927054,11.589237,22-05-1926,-97.288098 36.289486 -97.288098 36.289486,2
USA,Midford,36.806973,-97.733664,DEU,Jena,50.927054,11.589237,30-06-1926,-97.733664 36.806973 -97.733664 36.806973,1
USA,Wellington,37.2653,-97.371712,DEU,Jena,50.927054,11.589237,22-10-1926,-97.371712 37.2653 -97.371712 37.2653,1
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,11-06-1947,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,06-10-1947,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,30-05-1928,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,26-06-1928,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,09-09-1928,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,16-12-1928,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,03-05-1929,-77.610922 43.16103 -77.610922 43.16103,9
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,21-07-1930,-77.610922 43.16103 -77.610922 43.16103,9
USA,Pittsburgh,40.440625,-79.995886,DEU,Jena,50.927054,11.589237,29-07-1932,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh,40.440625,-79.995886,DEU,Jena,50.927054,11.589237,07-12-1932,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh,40.440625,-79.995886,DEU,Jena,50.927054,11.589237,03-08-1933,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh,40.440625,-79.995886,DEU,Jena,50.927054,11.589237,26-06-1934,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh,40.440625,-79.995886,DEU,Jena,50.927054,11.589237,09-02-1935,-79.995886 40.440625 -79.995886 40.440625,7
USA,Pittsburgh,40.440625,-79.995886,DEU,Jena,50.927054,11.589237,19-12-1937,-79.995886 40.440625 -79.995886 40.440625,7
USA,Brownfield,33.181204,-102.274349,DEU,Jena,50.927054,11.589237,10-12-1938,-102.274349 33.181204 -102.274349 33.181204,1
USA,Plainview,34.184794,-101.706842,DEU,Jena,50.927054,11.589237,15-05-1947,-101.706842 34.184794 -101.706842 34.184794,2
USA,Plainview,34.184794,-101.706842,DEU,Jena,50.927054,11.589237,20-11-1947,-101.706842 34.184794 -101.706842 34.184794,2
USA,Lubbock,33.577863,-101.855166,DEU,Jena,50.927054,11.589237,05-01-1948,-101.855166 33.577863 -101.855166 33.577863,6
USA,Lubbock,33.577863,-101.855166,DEU,Jena,50.927054,11.589237,21-04-1948,-101.855166 33.577863 -101.855166 33.577863,6
USA,Sweetwater,32.470952,-100.405938,DEU,Jena,50.927054,11.589237,07-06-1948,-100.405938 32.470952 -100.405938 32.470952,2
USA,Sweetwater,32.470952,-100.405938,DEU,Jena,50.927054,11.589237,09-08-1948,-100.405938 32.470952 -100.405938 32.470952,2
USA,Lubbock,33.577863,-101.855166,DEU,Jena,50.927054,11.589237,18-10-1948,-101.855166 33.577863 -101.855166 33.577863,6
USA,Spur,33.476477,-100.855686,DEU,Jena,50.927054,11.589237,22-01-1949,-100.855686 33.476477 -100.855686 33.476477,1
USA,Haskell,33.157603,-99.733701,DEU,Jena,50.927054,11.589237,06-05-1949,-99.733701 33.157603 -99.733701 33.157603,2
USA,Lubbock,33.577863,-101.855166,DEU,Jena,50.927054,11.589237,13-07-1949,-101.855166 33.577863 -101.855166 33.577863,6
USA,Lamesa,32.7376,-101.950992,DEU,Jena,50.927054,11.589237,25-08-1949,-101.950992 32.7376 -101.950992 32.7376,3
USA,Lamesa,32.7376,-101.950992,DEU,Jena,50.927054,11.589237,06-11-1949,-101.950992 32.7376 -101.950992 32.7376,3
USA,Lamesa,32.7376,-101.950992,DEU,Jena,50.927054,11.589237,21-12-1949,-101.950992 32.7376 -101.950992 32.7376,3
USA,Rochester,43.16103,-77.610922,DEU,Jena,50.927054,11.589237,04-07-1950,-77.610922 43.16103 -77.610922 43.16103,9
USA,Lubbock,33.577863,-101.855166,DEU,Jena,50.927054,11.589237,12-11-1950,-101.855166 33.577863 -101.855166 33.577863,6
USA,Big,32.250398,-101.478735,DEU,Jena,50.927054,11.589237,05-01-1951,-101.478735 32.250398 -101.478735 32.250398,1
USA,Haskell,33.157603,-99.733701,DEU,Jena,50.927054,11.589237,19-03-1951,-99.733701 33.157603 -99.733701 33.157603,2
USA,Seymour,33.594261,-99.260353,DEU,Jena,50.927054,11.589237,08-04-1951,-99.260353 33.594261 -99.260353 33.594261,2
USA,Seymour,33.594261,-99.260353,DEU,Jena,50.927054,11.589237,28-05-1951,-99.260353 33.594261 -99.260353 33.594261,2
USA,Guanah,34.297855,-99.740372,DEU,Jena,50.927054,11.589237,20-11-1951,-99.740372 34.297855 -99.740372 34.297855,1
USA,Lubbock,33.577863,-101.855166,DEU,Jena,50.927054,11.589237,03-04-1952,-101.855166 33.577863 -101.855166 33.577863,6
USA,Perryto,36.400031,-100.802651,DEU,Jena,50.927054,11.589237,02-11-1953,-100.802651 36.400031 -100.802651 36.400031,1
USA,Burlington,39.306108,-102.269356,DEU,Jena,50.927054,11.589237,25-08-1954,-102.269356 39.306108 -102.269356 39.306108,1
USA,Stratton,39.303328,-102.604645,DEU,Jena,50.927054,11.589237,21-01-1955,-102.604645 39.303328 -102.604645 39.303328,1
USA,Ozona,30.702225,-101.201382,DEU,Jena,50.927054,11.589237,24-11-1958,-101.201382 30.702225 -101.201382 30.702225,2
USA,Ozona,30.702225,-101.201382,DEU,Jena,50.927054,11.589237,27-01-1959,-101.201382 30.702225 -101.201382 30.702225,2
USA,Seminole,32.718993,-102.64491,DEU,Jena,50.927054,11.589237,15-02-1966,-102.64491 32.718993 -102.64491 32.718993,3
USA,Seminole,32.718993,-102.64491,DEU,Jena,50.927054,11.589237,18-10-1967,-102.64491 32.718993 -102.64491 32.718993,3
USA,Seminole,32.718993,-102.64491,DEU,Jena,50.927054,11.589237,27-03-1968,-102.64491 32.718993 -102.64491 32.718993,3
DEU,Jena,50.927054,11.589237,USA,Texas,33.079122,-96.730983,03-06-1949,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena,50.927054,11.589237,USA,Texas,33.079122,-96.730983,09-07-1949,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena,50.927054,11.589237,USA,Texas,33.079122,-96.730983,22-03-1951,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena,50.927054,11.589237,USA,Texas,33.079122,-96.730983,07-04-1951,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena,50.927054,11.589237,USA,Texas,33.079122,-96.730983,11-04-1951,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena,50.927054,11.589237,USA,Texas,33.079122,-96.730983,01-05-1951,11.589237 50.927054 11.589237 50.927054,7
DEU,Jena,50.927054,11.589237,USA,Texas,33.079122,-96.730983,18-06-1951,11.589237 50.927054 11.589237 50.927054,7
USA,Philadelphia,39.952584,-75.165222,DEU,Lobenstein,50.449532,11.64425,12-04-1834,-75.165222 39.952584 -75.165222 39.952584,5
USA,Philadelphia,39.952584,-75.165222,DEU,Lobenstein,50.449532,11.64425,21-01-1836,-75.165222 39.952584 -75.165222 39.952584,5
DEU,Lobenstein,50.449532,11.64425,USA,Philadelphia,39.952584,-75.165222,02-07-1833,11.64425 50.449532 11.64425 50.449532,2
DEU,Lobenstein,50.449532,11.64425,USA,New,40.712784,-74.005941000000007,26-12-1833,11.64425 50.449532 11.64425 50.449532,2
USA,New,40.712784,-74.005941000000007,DEU,Lobenstein,50.449532,11.64425,15-07-1861,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,DEU,Lobenstein,50.449532,11.64425,15-11-1862,-74.005941 40.712784 -74.005941 40.712784,260
DEU,Glasin,53.911305,11.73608,USA,Sandy,42.873573,-91.07783,30-01-1853,11.73608 53.911305 11.73608 53.911305,3
DEU,Glasin,53.911305,11.73608,USA,Sandy,42.873573,-91.07783,08-06-1853,11.73608 53.911305 11.73608 53.911305,3
DEU,Glasin,53.911305,11.73608,USA,Bellville,42.151721,-83.531129,11-08-1857,11.73608 53.911305 11.73608 53.911305,3
USA,Cleveland,41.49932,-81.694361,DEU,Remptendorf,50.528715,11.659751,12-09-1861,-81.694361 41.49932 -81.694361 41.49932,2
USA,Cleveland,41.49932,-81.694361,DEU,Remptendorf,50.528715,11.659751,26-05-1862,-81.694361 41.49932 -81.694361 41.49932,2
USA,Frederick,39.414269,-77.410541,DEU,Remptendorf,50.528715,11.659751,16-07-1862,-77.410541 39.414269 -77.410541 39.414269,1
USA,Covington,39.083671,-84.508554,DEU,Remptendorf,50.528715,11.659751,22-09-1862,-84.508554 39.083671 -84.508554 39.083671,1
USA,Brooko,42.426241,-71.89524,DEU,Remptendorf,50.528715,11.659751,04-03-1863,-71.89524 42.426241 -71.89524 42.426241,1
USA,Ohio,40.417287,-82.907123,DEU,Remptendorf,50.528715,11.659751,30-03-1863,-82.907123 40.417287 -82.907123 40.417287,2
USA,Ohio,40.417287,-82.907123,DEU,Remptendorf,50.528715,11.659751,24-04-1863,-82.907123 40.417287 -82.907123 40.417287,2
USA,O,32.665642,-79.920669,DEU,Remptendorf,50.528715,11.659751,08-09-1863,-79.920669 32.665642 -79.920669 32.665642,2
USA,O,32.665642,-79.920669,DEU,Remptendorf,50.528715,11.659751,15-11-1863,-79.920669 32.665642 -79.920669 32.665642,2
USA,Fernandina,30.332184,-81.655651,DEU,Remptendorf,50.528715,11.659751,20-06-1864,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina,30.332184,-81.655651,DEU,Remptendorf,50.528715,11.659751,16-08-1864,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina,30.332184,-81.655651,DEU,Remptendorf,50.528715,11.659751,01-09-1864,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina,30.332184,-81.655651,DEU,Remptendorf,50.528715,11.659751,20-01-1865,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina,30.332184,-81.655651,DEU,Remptendorf,50.528715,11.659751,12-03-1865,-81.655651 30.332184 -81.655651 30.332184,7
USA,Fernandina,30.332184,-81.655651,DEU,Remptendorf,50.528715,11.659751,11-01-1866,-81.655651 30.332184 -81.655651 30.332184,7
USA,Jacksonville,30.332184,-81.655651,DEU,Remptendorf,50.528715,11.659751,12-03-1866,-81.655651 30.332184 -81.655651 30.332184,7
USA,St,29.901244,-81.312434,DEU,Remptendorf,50.528715,11.659751,01-06-1866,-81.312434 29.901244 -81.312434 29.901244,5
USA,St,29.901244,-81.312434,DEU,Remptendorf,50.528715,11.659751,24-03-1867,-81.312434 29.901244 -81.312434 29.901244,5
USA,St,29.901244,-81.312434,DEU,Remptendorf,50.528715,11.659751,15-06-1867,-81.312434 29.901244 -81.312434 29.901244,5
USA,St,29.901244,-81.312434,DEU,Remptendorf,50.528715,11.659751,23-10-1867,-81.312434 29.901244 -81.312434 29.901244,5
USA,St,29.901244,-81.312434,DEU,Remptendorf,50.528715,11.659751,14-05-1868,-81.312434 29.901244 -81.312434 29.901244,5
DEU,Stuttgart,48.775846,9.182932,DEU,Remptendorf,50.528715,11.659751,21-08-1907,9.182932 48.775846 9.182932 48.775846,1
DEU,Berlin,52.520007,13.404954,DEU,Remptendorf,50.528715,11.659751,13-04-1915,13.404954 52.520007 13.404954 52.520007,2
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,18-02-1916,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,03-09-1928,-74.005941 40.712784 -74.005941 40.712784,260
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,20-11-1952,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,15-06-1953,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,19-12-1953,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,10-12-1956,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,14-02-1957,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,31-05-1957,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,19-09-1957,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,05-09-1958,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,17-12-1958,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,31-12-1960,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,20-01-1961,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,11-02-1963,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,03-12-1963,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,14-12-1964,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,05-01-1965,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,17-09-1965,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,30-11-1965,-77.471378 39.724262 -77.471378 39.724262,18
USA,Blue,39.724262,-77.471378,DEU,Remptendorf,50.528715,11.659751,14-10-1966,-77.471378 39.724262 -77.471378 39.724262,18
USA,Chicago,41.878114,-87.629798,DEU,Remptendorf,50.528715,11.659751,05-05-1908,-87.629798 41.878114 -87.629798 41.878114,22
USA,Orange,40.770619,-74.232648,DEU,Remptendorf,50.528715,11.659751,06-03-1856,-74.232648 40.770619 -74.232648 40.770619,4
USA,Orange,40.770619,-74.232648,DEU,Remptendorf,50.528715,11.659751,26-01-1866,-74.232648 40.770619 -74.232648 40.770619,4
USA,Warrensville,41.326467,-76.945521,DEU,Remptendorf,50.528715,11.659751,10-11-1879,-76.945521 41.326467 -76.945521 41.326467,3
USA,Warrensville,41.326467,-76.945521,DEU,Remptendorf,50.528715,11.659751,10-03-1880,-76.945521 41.326467 -76.945521 41.326467,3
USA,Warrensville,41.326467,-76.945521,DEU,Remptendorf,50.528715,11.659751,29-05-1883,-76.945521 41.326467 -76.945521 41.326467,3
USA,Ann,42.280826,-83.743038,DEU,Remptendorf,50.528715,11.659751,29-10-1905,-83.743038 42.280826 -83.743038 42.280826,4
USA,Ann,42.280826,-83.743038,DEU,Remptendorf,50.528715,11.659751,11-02-1906,-83.743038 42.280826 -83.743038 42.280826,4
USA,Homer,40.252612,-82.518687,DEU,Remptendorf,50.528715,11.659751,11-09-1906,-82.518687 40.252612 -82.518687 40.252612,1
USA,Ann,42.280826,-83.743038,DEU,Remptendorf,50.528715,11.659751,14-10-1906,-83.743038 42.280826 -83.743038 42.280826,4
USA,Ann,42.280826,-83.743038,DEU,Remptendorf,50.528715,11.659751,13-07-1907,-83.743038 42.280826 -83.743038 42.280826,4
USA,Orange,40.770619,-74.232648,DEU,Remptendorf,50.528715,11.659751,24-05-1920,-74.232648 40.770619 -74.232648 40.770619,4
USA,Orange,40.770619,-74.232648,DEU,Remptendorf,50.528715,11.659751,24-05-1921,-74.232648 40.770619 -74.232648 40.770619,4
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,06-02-1930,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,23-03-1950,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,23-04-1952,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,18-11-1953,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,29-03-1955,-74.005941 40.712784 -74.005941 40.712784,260
USA,New,40.712784,-74.005941000000007,DEU,Remptendorf,50.528715,11.659751,13-07-1955,-74.005941 40.712784 -74.005941 40.712784,260
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,12-10-1955,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,14-12-1956,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Wilhelmshaven,53.53234,8.106872,13-02-1957,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,10-12-1958,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,07-03-1960,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,18-01-1961,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,12-12-1961,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,05-01-1962,-75.539788 39.739072 -75.539788 39.739072,9
USA,Wilmington,39.739072,-75.539788,DEU,Remptendorf,50.528715,11.659751,29-01-1967,-75.539788 39.739072 -75.539788 39.739072,9
USA,Columbus,39.961176,-82.998794,DEU,Remptendorf,50.528715,11.659751,15-12-1933,-82.998794 39.961176 -82.998794 39.961176,7
USA,Columbus,39.961176,-82.998794,DEU,Remptendorf,50.528715,11.659751,18-01-1954,-82.998794 39.961176 -82.998794 39.961176,7
USA,Columbus,39.961176,-82.998794,DEU,Remptendorf,50.528715,11.659751,24-10-1955,-82.998794 39.961176 -82.998794 39.961176,7
USA,Columbus,39.961176,-82.998794,DEU,Remptendorf,50.528715,11.659751,18-03-1957,-82.998794 39.961176 -82.998794 39.961176,7
USA,Columbus,39.961176,-82.998794,DEU,Remptendorf,50.528715,11.659751,24-06-1958,-82.998794 39.961176 -82.998794 39.961176,7
USA,Columbus,39.961176,-82.998794,DEU,Remptendorf,50.528715,11.659751,12-02-1959,-82.998794 39.961176 -82.998794 39.961176,7
DEU,München,48.135125,11.581981,DEU,Remptendorf,50.528715,11.659751,29-05-1960,11.581981 48.135125 11.581981 48.135125,1
DEU,Wilhelmshaven,53.53234,8.106872,DEU,Remptendorf,50.528715,11.659751,26-09-1954,8.106872 53.53234 8.106872 53.53234,3
DEU,Wilhelmshaven,53.53234,8.106872,DEU,Remptendorf,50.528715,11.659751,18-12-1965,8.106872 53.53234 8.106872 53.53234,3
