start.country,start.city,start.latitude,start.longitude,end.country,end.city,end.latitude,end.longitude,date,journey,number.of.letters
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-02-25,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-03-09,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-03-11,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-03-20,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-03-25,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-04-02,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-04-04,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-04-20,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-04-28,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-05-04,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-05-07,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-05-17,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-05-24,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-06-06,13.960129 50.97178 13.960129 50.97178,18
DEU,Mockethal,50.97178,13.960129,USA,New York (NY),40.712784,-74.005941000000007,1905-06-08,13.960129 50.97178 13.960129 50.97178,18
USA,St Louis (MS),38.600423,-90.221624,DEU,Templin,53.116887,13.497969,1857-11-25,-90.221624 38.600423 -90.221624 38.600423,2
USA,Mobile (AL),30.696441,-88.180356,DEU,Templin,53.116887,13.497969,1858-01-18,-88.180356 30.696441 -88.180356 30.696441,3
USA,Mobile (AL),30.696441,-88.180356,DEU,Templin,53.116887,13.497969,1858-03-21,-88.180356 30.696441 -88.180356 30.696441,3
USA,Laevenworth City (KA),39.311111,-94.922464,DEU,Templin,53.116887,13.497969,1858-05-02,-94.922464 39.311111 -94.922464 39.311111,2
USA,St Louis (MS),38.600423,-90.221624,DEU,Templin,53.116887,13.497969,1858-12-30,-90.221624 38.600423 -90.221624 38.600423,2
USA,Park County (KA),43.919952,-94.70262,DEU,Templin,53.116887,13.497969,1860-05-20,-94.70262 43.919952 -94.70262 43.919952,1
USA,Lagrange (TN),35.136443,-89.302732,DEU,Templin,53.116887,13.497969,1864-08-02,-89.302732 35.136443 -89.302732 35.136443,1
USA,Cairo (IL),37.005329,-89.176461,DEU,Templin,53.116887,13.497969,1864-09-12,-89.176461 37.005329 -89.176461 37.005329,2
USA,Nashville (TN),36.162664,-86.781602,DEU,Templin,53.116887,13.497969,1864-12-30,-86.781602 36.162664 -86.781602 36.162664,2
USA,Mobile (AL),30.696441,-88.180356,DEU,Templin,53.116887,13.497969,1865-03-24,-88.180356 30.696441 -88.180356 30.696441,3
USA,Montgomery (AL),32.366805,-86.299969,DEU,Templin,53.116887,13.497969,1865-06-23,-86.299969 32.366805 -86.299969 32.366805,3
USA,Conover (NC),35.706522,-81.218693,DEU,Templin,53.116887,13.497969,1865-09-16,-81.218693 35.706522 -81.218693 35.706522,7
USA,Conover (NC),35.706522,-81.218693,DEU,Templin,53.116887,13.497969,1867-08-30,-81.218693 35.706522 -81.218693 35.706522,7
USA,Conover (NC),35.706522,-81.218693,DEU,Templin,53.116887,13.497969,1868-06-28,-81.218693 35.706522 -81.218693 35.706522,7
USA,Conover (NC),35.706522,-81.218693,DEU,Templin,53.116887,13.497969,1868-09-20,-81.218693 35.706522 -81.218693 35.706522,7
USA,Conover (NC),35.706522,-81.218693,DEU,Templin,53.116887,13.497969,1869-03-28,-81.218693 35.706522 -81.218693 35.706522,7
USA,Conover (NC),35.706522,-81.218693,DEU,Templin,53.116887,13.497969,1870-02-01,-81.218693 35.706522 -81.218693 35.706522,7
USA,Conover (NC),35.706522,-81.218693,DEU,Templin,53.116887,13.497969,1899-12-11,-81.218693 35.706522 -81.218693 35.706522,7
USA,Spokane (WA),47.65878,-117.426047,DEU,Langen,49.991466,8.663401,1925-07-12,-117.426047 47.65878 -117.426047 47.65878,5
USA,Spokane (WA),47.65878,-117.426047,DEU,Munich,48.135125,11.581981,1925-11-27,-117.426047 47.65878 -117.426047 47.65878,5
USA,Spokane (WA),47.65878,-117.426047,DEU,Munich,48.135125,11.581981,1926-01-19,-117.426047 47.65878 -117.426047 47.65878,5
USA,Spokane (WA),47.65878,-117.426047,DEU,Munich,48.135125,11.581981,1926-03-24,-117.426047 47.65878 -117.426047 47.65878,5
USA,Spokane (WA),47.65878,-117.426047,DEU,Munich,48.135125,11.581981,1926-05-01,-117.426047 47.65878 -117.426047 47.65878,5
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1926-09-16,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1926-11-16,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1928-01-04,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1927-05-07,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1927-09-21,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1927-10-29,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1928-09-07,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1929-12-04,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1930-12-08,-91.666352 44.055391 -91.666352 44.055391,10
USA,Winona (MN),44.055391,-91.666352,DEU,Munich,48.135125,11.581981,1931-10-29,-91.666352 44.055391 -91.666352 44.055391,10
CAN,Dodsland (ON),51.799528,-108.835033,DEU,Munich,48.135125,11.581981,1926-10-26,-108.835033 51.799528 -108.835033 51.799528,2
CAN,Hamilton (ON),43.250021,-79.866091,DEU,Munich,48.135125,11.581981,1928-01-03,-79.866091 43.250021 -79.866091 43.250021,4
CAN,Hamilton (ON),43.250021,-79.866091,DEU,Munich,48.135125,11.581981,1928-02-23,-79.866091 43.250021 -79.866091 43.250021,4
CAN,Hamilton (ON),43.250021,-79.866091,DEU,Munich,48.135125,11.581981,1928-07-21,-79.866091 43.250021 -79.866091 43.250021,4
USA,Milwaukee (WI),43.038903,-87.906474,DEU,Munich,48.135125,11.581981,1928-11-05,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee (WI),43.038903,-87.906474,DEU,Munich,48.135125,11.581981,1928-12-26,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee (WI),43.038903,-87.906474,DEU,Munich,48.135125,11.581981,1929-01-07,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee (WI),43.038903,-87.906474,DEU,Munich,48.135125,11.581981,1929-03-19,-87.906474 43.038903 -87.906474 43.038903,65
USA,Buffalo (NY),42.886447,-78.878369,DEU,Munich,48.135125,11.581981,1929-05-12,-78.878369 42.886447 -78.878369 42.886447,6
CAN,Hamilton (ON),43.250021,-79.866091,DEU,Munich,48.135125,11.581981,1929-06-10,-79.866091 43.250021 -79.866091 43.250021,4
USA,Buffalo (NY),42.886447,-78.878369,DEU,München,48.135125,11.581981,1929-06-30,-78.878369 42.886447 -78.878369 42.886447,6
USA,Buffalo (NY),42.886447,-78.878369,DEU,München,48.135125,11.581981,1930-10-08,-78.878369 42.886447 -78.878369 42.886447,6
USA,Buffalo (NY),42.886447,-78.878369,DEU,München,48.135125,11.581981,1930-11-19,-78.878369 42.886447 -78.878369 42.886447,6
USA,Buffalo (NY),42.886447,-78.878369,DEU,München,48.135125,11.581981,1930-12-26,-78.878369 42.886447 -78.878369 42.886447,6
CAN,Dodsland (ON),51.799528,-108.835033,DEU,München,48.135125,11.581981,1931-09-15,-108.835033 51.799528 -108.835033 51.799528,2
USA,Milwaukee (WI),43.038903,-87.906474,DEU,München,48.135125,11.581981,1927-09-20,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee (WI),43.038903,-87.906474,DEU,München,48.135125,11.581981,1927-05-12,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee (WI),43.038903,-87.906474,DEU,München,48.135125,11.581981,1927-06-21,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee (WI),43.038903,-87.906474,DEU,München,48.135125,11.581981,1927-08-02,-87.906474 43.038903 -87.906474 43.038903,65
USA,Milwaukee (WI),43.038903,-87.906474,DEU,München,48.135125,11.581981,1930-12-15,-87.906474 43.038903 -87.906474 43.038903,65
DEU,Bremen,53.079296,8.801694,DEU,München,48.135125,11.581981,1927-04-11,8.801694 53.079296 8.801694 53.079296,9
USA,Manitowoc (WI),44.088606,-87.657584,DEU,München,48.135125,11.581981,1924-12-01,-87.657584 44.088606 -87.657584 44.088606,2
USA,Manitowoc (WI),44.088606,-87.657584,DEU,München,48.135125,11.581981,1925-03-26,-87.657584 44.088606 -87.657584 44.088606,2
USA,Orange (NJ),33.787794,-117.853112,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1873-12-31,-117.853112 33.787794 -117.853112 33.787794,1
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1852-06-13,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1859-06-05,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1854-05-04,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1866-11-21,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1850-01-25,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1851-01-26,-84.51202 39.103118 -84.51202 39.103118,56
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1853-07-07,-84.51202 39.103118 -84.51202 39.103118,56
USA,Newport (KY),39.091449,-84.495776,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1854-06-14,-84.495776 39.091449 -84.495776 39.091449,6
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1855-03-04,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1855-04-03,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1856-04-13,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1856-11-22,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1857-02-01,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1857-10-29,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1858-12-20,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1859-04-15,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1861-01-07,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1866-03-15,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1866-10-05,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1867-02-22,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1867-12-08,-92.649359 41.291673 -92.649359 41.291673,33
USA,Newport (KY),39.091449,-84.495776,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1854-06-13,-84.495776 39.091449 -84.495776 39.091449,6
USA,Newport (KY),39.091449,-84.495776,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1854-07-10,-84.495776 39.091449 -84.495776 39.091449,6
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1856-04-21,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1856-11-25,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1857-01-02,-92.649359 41.291673 -92.649359 41.291673,33
USA,Warsaw (IL),40.359211,-91.434598,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1859-12-01,-91.434598 40.359211 -91.434598 40.359211,7
USA,Warsaw (IL),40.359211,-91.434598,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1860-11-18,-91.434598 40.359211 -91.434598 40.359211,7
USA,Warsaw (IL),40.359211,-91.434598,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1860-12-05,-91.434598 40.359211 -91.434598 40.359211,7
USA,Warsaw (IL),40.359211,-91.434598,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1862-04-10,-91.434598 40.359211 -91.434598 40.359211,7
USA,Koekuk (IA?),40.404473,-91.396397,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1867-02-22,-91.396397 40.404473 -91.396397 40.404473,2
USA,Koekuk (IA?),40.404473,-91.396397,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1867-12-08,-91.396397 40.404473 -91.396397 40.404473,2
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1852-06-13,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1854-04-02,-92.649359 41.291673 -92.649359 41.291673,33
USA,Maisfeld (near Oskaloosa) (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1855-03-22,-92.649359 41.291673 -92.649359 41.291673,33
USA,Oskaloosa (IA),41.291673,-92.649359,DEU,Ribnitz (Mecklenburg),54.252211,12.439749,1856-08-14,-92.649359 41.291673 -92.649359 41.291673,33
DEU,Erfurt,50.984768,11.02988,DEU,Gräfenroda,50.747635,10.810775,1877-08-21,11.02988 50.984768 11.02988 50.984768,2
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1854-01-27,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1854-01-29,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1861-09-10,-83.045754 42.331427 -83.045754 42.331427,48
DEU,Gotha,50.946919,10.709288,DEU,Gräfenroda,50.747635,10.810775,1870-08-09,10.709288 50.946919 10.709288 50.946919,2
DEU,Gotha,50.946919,10.709288,DEU,Gräfenroda,50.747635,10.810775,1870-08-17,10.709288 50.946919 10.709288 50.946919,2
FRA,Versailles,48.801408,2.130122,DEU,Gräfenroda,50.747635,10.810775,1871-02-14,2.130122 48.801408 2.130122 48.801408,1
FRA,Fort de Noisy,48.833953,2.560984,DEU,Gräfenroda,50.747635,10.810775,1871-08-31,2.560984 48.833953 2.560984 48.833953,1
USA,Detroit (MI),42.331427,-83.045754,DEU,Suhl,50.607685,10.688126,1854-11-22,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1870-09-28,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1880-04-25,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1857-07-27,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1869-07-17,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1857-10-18,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1858-06-29,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1864-02-16,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1869-07-18,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1855-04-08,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1857-07-26,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1857-08-11,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1858-02-14,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1860-11-09,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1864-08-24,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1867-09-12,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1869-03-25,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1869-06-20,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1874-12-26,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1875-02-21,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1876-05-25,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1876-11-26,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1877-04-02,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1878-08-11,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1884-03-28,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1859-01-10,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1859-09-25,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1860-04-17,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1862-03-30,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1862-12-26,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1864-09-16,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1865-03-12,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1866-09-19,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1867-04-18,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1868-02-02,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1870-01-14,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1870-05-15,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1852-10-20,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1854-01-22,-83.045754 42.331427 -83.045754 42.331427,48
USA,Detroit (MI),42.331427,-83.045754,DEU,Gräfenroda,50.747635,10.810775,1860-03-22,-83.045754 42.331427 -83.045754 42.331427,48
USA,Monroe (MI),41.916434,-83.39771,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1885-05-11,-83.39771 41.916434 -83.39771 41.916434,1
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1883-04-10,-78.880315 43.020335 -78.880315 43.020335,11
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1888-01-19,-78.880315 43.020335 -78.880315 43.020335,11
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1892-01-24,-78.880315 43.020335 -78.880315 43.020335,11
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1899-07-06,-78.880315 43.020335 -78.880315 43.020335,11
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1906-03-20,-78.880315 43.020335 -78.880315 43.020335,11
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1904-02-12,-78.880315 43.020335 -78.880315 43.020335,11
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1892-09-03,-78.880315 43.020335 -78.880315 43.020335,11
USA,Tonawanda (NY),43.020335,-78.880315,DEU,Nienhagen (Mecklenburg),54.161424,11.953062,1894-04-13,-78.880315 43.020335 -78.880315 43.020335,11
USA,St. Louis (MO),38.627003,-90.199404,DEU,Heilbronn,49.142693,9.210879,1847-03-06,-90.199404 38.627003 -90.199404 38.627003,107
USA,Cincinnati (OH),39.103118,-84.51202,DEU,Heilbronn,49.142693,9.210879,1836-12-03,-84.51202 39.103118 -84.51202 39.103118,56
USA,Warschau (IN),41.2381,-85.853047,DEU,Stuttgart,48.775846,9.182932,1838-06-12,-85.853047 41.2381 -85.853047 41.2381,1
USA,Oak Grove (WI),43.386106,-88.74566,DEU,Neubrunn (TH),50.49939,10.468045,1854-07-16,-88.74566 43.386106 -88.74566 43.386106,6
USA,Oak Grove (WI),43.386106,-88.74566,DEU,Neubrunn (TH),50.49939,10.468045,1855-04-07,-88.74566 43.386106 -88.74566 43.386106,6
USA,Oak Grove (WI),43.386106,-88.74566,DEU,Neubrunn (TH),50.49939,10.468045,1856-02-03,-88.74566 43.386106 -88.74566 43.386106,6
USA,Oak Grove (WI),43.386106,-88.74566,DEU,Neubrunn (TH),50.49939,10.468045,1857-04-06,-88.74566 43.386106 -88.74566 43.386106,6
USA,Oak Grove (WI),43.386106,-88.74566,DEU,Neubrunn (TH),50.49939,10.468045,1857-07-01,-88.74566 43.386106 -88.74566 43.386106,6
USA,Oak Grove (WI),43.386106,-88.74566,DEU,Neubrunn (TH),50.49939,10.468045,1858-07-03,-88.74566 43.386106 -88.74566 43.386106,6
USA,Edwardsville (IL),38.811436,-89.953157,DEU,Neubrunn (TH),50.49939,10.468045,1862-05-03,-89.953157 38.811436 -89.953157 38.811436,10
USA,Edwardsville (IL),38.811436,-89.953157,DEU,Neubrunn (TH),50.49939,10.468045,1863-02-09,-89.953157 38.811436 -89.953157 38.811436,10
USA,Edwardsville (IL),38.811436,-89.953157,DEU,Neubrunn (TH),50.49939,10.468045,1864-02-01,-89.953157 38.811436 -89.953157 38.811436,10
USA,Edwardsville (IL),38.811436,-89.953157,DEU,Neubrunn (TH),50.49939,10.468045,1864-11-03,-89.953157 38.811436 -89.953157 38.811436,10
USA,Edwardsville (IL),38.811436,-89.953157,DEU,Neubrunn (TH),50.49939,10.468045,1866-04-08,-89.953157 38.811436 -89.953157 38.811436,10
USA,Edwardsville (IL),38.811436,-89.953157,DEU,Neubrunn (TH),50.49939,10.468045,1869-01-17,-89.953157 38.811436 -89.953157 38.811436,10
USA,Edwardsville (IL),38.811436,-89.953157,DEU,Neubrunn (TH),50.49939,10.468045,1871-02-28,-89.953157 38.811436 -89.953157 38.811436,10
USA,New York (NY),40.712784,-74.005941000000007,DEU,Limbach (SA),50.584022,12.252519,1874-01-29,-74.005941 40.712784 -74.005941 40.712784,260
USA,Williamsburg (NY),40.708116,-73.95707,DEU,Limbach (SA),50.584022,12.252519,1874-07-01,-73.95707 40.708116 -73.95707 40.708116,3
